"";"Var1";"Var2";"value"
"494";"Papilio_amynthor";"Archon_apollinaris";0
"495";"Papilio_enganius";"Archon_apollinaris";NA
"496";"Papilio_helenus";"Archon_apollinaris";0
"497";"Papilio_tydeus";"Archon_apollinaris";NA
"498";"Papilio_aegeus";"Archon_apollinaris";0
"499";"Papilio_bridgei";"Archon_apollinaris";0
"500";"Papilio_fuscus";"Archon_apollinaris";NA
"501";"Papilio_hipponous";"Archon_apollinaris";0
"502";"Papilio_ambrax";"Archon_apollinaris";0
"503";"Papilio_polytes";"Archon_apollinaris";NA
"504";"Papilio_nephelus";"Archon_apollinaris";NA
"505";"Papilio_dravidarum";"Archon_apollinaris";0
"506";"Papilio_castor";"Archon_apollinaris";0
"507";"Papilio_mahadeva";"Archon_apollinaris";NA
"508";"Papilio_macilentus";"Archon_apollinaris";0
"509";"Papilio_demetrius";"Archon_apollinaris";0
"510";"Papilio_protenor";"Archon_apollinaris";0
"511";"Papilio_bootes";"Archon_apollinaris";0
"512";"Papilio_deiphobus";"Archon_apollinaris";0
"513";"Papilio_rumanzovia";"Archon_apollinaris";NA
"514";"Papilio_memnon";"Archon_apollinaris";NA
"515";"Papilio_polymnestor";"Archon_apollinaris";0
"516";"Archon_apollinus";"Archon_apollinaris";0,132262959166734
"517";"Zerynthia_polyxena";"Archon_apollinaris";NA
"518";"Zerynthia_rumina";"Archon_apollinaris";0
"519";"Hypermnestra_helios";"Archon_apollinaris";0
"520";"Parnassius_apollo";"Archon_apollinaris";0,0148231888459624
"521";"Parnassius_mnemosyne";"Archon_apollinaris";0,0143409892090479
"522";"Parnassius_staudingeri";"Archon_apollinaris";NA
"523";"Parnassius_cardinal";"Archon_apollinaris";NA
"524";"Mimoides_euryleon";"Archon_apollinaris";0
"525";"Graphium_delessertii";"Archon_apollinaris";0
"526";"Losaria_coon";"Archon_apollinaris";0
"527";"Losaria_neptunus";"Archon_apollinaris";0
"528";"Byasa_impediens";"Archon_apollinaris";0
"529";"Byasa_plutonius";"Archon_apollinaris";0
"530";"Byasa_mencius";"Archon_apollinaris";NA
"531";"Byasa_alcinous";"Archon_apollinaris";0
"532";"Byasa_dasarada";"Archon_apollinaris";0
"533";"Papilio_ulysses";"Archon_apollinaris";0
"534";"Papilio_paris";"Archon_apollinaris";0
"535";"Papilio_dehaanii";"Archon_apollinaris";0
"536";"Papilio_gambrisius";"Archon_apollinaris";NA
"537";"Baronia_brevicornis";"Graphium_agetes";0
"538";"Archon_apollinaris";"Graphium_agetes";0
"539";"Graphium_agetes";"Graphium_agetes";1
"540";"Graphium_macleayanus";"Graphium_agetes";NA
"541";"Graphium_meyeri";"Graphium_agetes";0
"542";"Luehdorfia_chinensis";"Graphium_agetes";0,0866769499962861
"543";"Bhutanitis_thaidina";"Graphium_agetes";0,0335159358217909
"544";"Allancastria_deyrollei";"Graphium_agetes";0
"545";"Allancastria_cretica";"Graphium_agetes";NA
"546";"Allancastria_cerisyi";"Graphium_agetes";0
"547";"Parnassius_apollonius";"Graphium_agetes";0
"548";"Luehdorfia_japonica";"Graphium_agetes";0
"549";"Parnassius_tianschanicus";"Graphium_agetes";0
"550";"Luehdorfia_puziloi";"Graphium_agetes";0
"551";"Mimoides_lysithous";"Graphium_agetes";0
"552";"Parnassius_actius";"Graphium_agetes";0
"553";"Parnassius_epaphus";"Graphium_agetes";0,0784139482257606
"554";"Parnassius_autocrator";"Graphium_agetes";0
"555";"Parnassius_sacerdos";"Graphium_agetes";0
"556";"Parnassius_bremeri";"Graphium_agetes";0
"557";"Parnassius_charltonius";"Graphium_agetes";0
"558";"Parnassius_simo";"Graphium_agetes";NA
"559";"Parnassius_simonius";"Graphium_agetes";0
"560";"Parnassius_orleans";"Graphium_agetes";NA
"561";"Parnassius_clodius";"Graphium_agetes";0
"562";"Parnassius_delphius";"Graphium_agetes";0
"563";"Parnassius_eversmanni";"Graphium_agetes";NA
"564";"Parnassius_glacialis";"Graphium_agetes";0,0374212586552273
"565";"Parnassius_honrathi";"Graphium_agetes";NA
"566";"Parnassius_ariadne";"Graphium_agetes";NA
"567";"Parnassius_hardwickii";"Graphium_agetes";0,0302414429000426
"568";"Parnassius_acco";"Graphium_agetes";NA
"569";"Parnassius_szechenyii";"Graphium_agetes";NA
"570";"Parnassius_jacquemontii";"Graphium_agetes";0
"571";"Parnassius_augustus";"Graphium_agetes";NA
"572";"Parnassius_imperator";"Graphium_agetes";NA
"573";"Parnassius_inopinatus";"Graphium_agetes";NA
"574";"Parnassius_nomion";"Graphium_agetes";0
"575";"Parnassius_nordmanni";"Graphium_agetes";0
"576";"Parnassius_phoebus";"Graphium_agetes";0
"577";"Parnassius_maximinus";"Graphium_agetes";NA
"578";"Iphiclides_feisthamelii";"Graphium_agetes";0
"579";"Iphiclides_podalirius";"Graphium_agetes";0
"580";"Lamproptera_curius";"Graphium_agetes";NA
"581";"Lamproptera_meges";"Graphium_agetes";NA
"582";"Protographium_philolaus";"Graphium_agetes";0
"583";"Protographium_epidaus";"Graphium_agetes";0
"584";"Protographium_marcellus";"Graphium_agetes";0
"585";"Mimoides_lysithous";"Graphium_agetes";0
"586";"Parnassius_smintheus";"Graphium_agetes";0
"587";"Parnassius_stubbendorfii";"Graphium_agetes";0,0163793627835483
"588";"Protesilaus_telesilaus";"Graphium_agetes";0
"589";"Protesilaus_molops";"Graphium_agetes";0
"590";"Protesilaus_protesilaus";"Graphium_agetes";0
"591";"Parnassius_tenedius";"Graphium_agetes";0
"592";"Graphium_nomius";"Graphium_agetes";0,297336292179813
"593";"Graphium_adamastor";"Graphium_agetes";0
"594";"Graphium_angolanus";"Graphium_agetes";0
"595";"Graphium_ridleyanus";"Graphium_agetes";0
"596";"Graphium_tynderaeus";"Graphium_agetes";0
"597";"Graphium_latreillianus";"Graphium_agetes";0
"598";"Graphium_leonidas";"Graphium_agetes";0
"599";"Graphium_xenocles";"Graphium_agetes";0,444756624017684
"600";"Graphium_antiphates";"Graphium_agetes";0,384990642279718
"601";"Protographium_asius";"Graphium_agetes";0
"602";"Graphium_arycles";"Graphium_agetes";NA
"603";"Graphium_evemon";"Graphium_agetes";NA
"604";"Protographium_leosthenes";"Graphium_agetes";0
"605";"Graphium_doson";"Graphium_agetes";NA
"606";"Graphium_eurous";"Graphium_agetes";0,339012526091466
"607";"Graphium_weiskei";"Graphium_agetes";0
"608";"Sericinus_montela";"Graphium_agetes";NA
"609";"Graphium_wallacei";"Graphium_agetes";0
"610";"Graphium_agamemnon";"Graphium_agetes";NA
"611";"Graphium_macfarlanei";"Graphium_agetes";0
"612";"Graphium_codrus";"Graphium_agetes";0
"613";"Graphium_cloanthus";"Graphium_agetes";0,338526733046143
"614";"Graphium_milon";"Graphium_agetes";0
"615";"Graphium_sarpedon";"Graphium_agetes";0,22377311006024
"616";"Teinopalpus_imperialis";"Graphium_agetes";0,233884063694608
"617";"Battus_philenor";"Graphium_agetes";0
"618";"Battus_polydamas";"Graphium_agetes";0
"619";"Battus_polystictus";"Graphium_agetes";0
"620";"Battus_belus";"Graphium_agetes";0
"621";"Battus_crassus";"Graphium_agetes";0
"622";"Pharmacophagus_antenor";"Graphium_agetes";0
"623";"Pachliopta_aristolochiae";"Graphium_agetes";NA
"624";"Pachliopta_hector";"Graphium_agetes";0,1012652209819
"625";"Pachliopta_liris";"Graphium_agetes";0
"626";"Pachliopta_polydorus";"Graphium_agetes";NA
"627";"Atrophaneura_priapus";"Graphium_agetes";0
"628";"Atrophaneura_nox";"Graphium_agetes";0,0757611857587936
"629";"Atrophaneura_varuna";"Graphium_agetes";0,39420644465809
"630";"Cressida_cressida";"Graphium_agetes";0
"631";"Euryades_corethrus";"Graphium_agetes";0
"632";"Euryades_duponchelii";"Graphium_agetes";0
"633";"Parides_ascanius";"Graphium_agetes";0
"634";"Parides_bunichus";"Graphium_agetes";0
"635";"Parides_proneus";"Graphium_agetes";0
"636";"Parides_agavus";"Graphium_agetes";0
"637";"Parides_montezuma";"Graphium_agetes";0
"638";"Parides_iphidamas";"Graphium_agetes";0
"639";"Parides_aeneas";"Graphium_agetes";0
"640";"Parides_tros";"Graphium_agetes";0
"641";"Parides_lysander";"Graphium_agetes";0
"642";"Parides_panthonus";"Graphium_agetes";0
"643";"Parides_neophilus";"Graphium_agetes";0
"644";"Parides_eurimedes";"Graphium_agetes";0
"645";"Parides_zacynthus";"Graphium_agetes";0
"646";"Parides_chabrias";"Graphium_agetes";0
"647";"Parides_childrenae";"Graphium_agetes";0
"648";"Parides_photinus";"Graphium_agetes";0
"649";"Parides_panares";"Graphium_agetes";0
"650";"Parides_sesostris";"Graphium_agetes";NA
"651";"Parides_anchises";"Graphium_agetes";0
"652";"Parides_erithalion";"Graphium_agetes";0
"653";"Parides_vertumnus";"Graphium_agetes";0
"654";"Trogonoptera_brookiana";"Graphium_agetes";0,0369674166154747
"655";"Trogonoptera_trojana";"Graphium_agetes";0
"656";"Ornithoptera_croesus";"Graphium_agetes";0
"657";"Ornithoptera_priamus";"Graphium_agetes";0
"658";"Ornithoptera_aesacus";"Graphium_agetes";0
"659";"Ornithoptera_euphorion";"Graphium_agetes";0
"660";"Ornithoptera_alexandrae";"Graphium_agetes";0
"661";"Ornithoptera_victoriae";"Graphium_agetes";0
"662";"Ornithoptera_rothschildi";"Graphium_agetes";0
"663";"Ornithoptera_goliath";"Graphium_agetes";0
"664";"Ornithoptera_chimaera";"Graphium_agetes";0
"665";"Ornithoptera_tithonus";"Graphium_agetes";0
"666";"Ornithoptera_meridionalis";"Graphium_agetes";0
"667";"Ornithoptera_paradisea";"Graphium_agetes";0
"668";"Troides_hypolitus";"Graphium_agetes";0
"669";"Troides_magellanus";"Graphium_agetes";0
"670";"Troides_andromache";"Graphium_agetes";0,00907462106276135
"671";"Troides_cuneifera";"Graphium_agetes";0,0198432953150243
"672";"Troides_amphrysus";"Graphium_agetes";0,0322874098824682
"673";"Troides_miranda";"Graphium_agetes";0,0302387382835264
"674";"Troides_prattorum";"Graphium_agetes";0
"675";"Troides_vandepolli";"Graphium_agetes";0,00691191205078728
"676";"Troides_helena";"Graphium_agetes";0,294054668206408
"677";"Troides_oblongomaculatus";"Graphium_agetes";0
"678";"Troides_aeacus";"Graphium_agetes";0,409639654562158
"679";"Troides_minos";"Graphium_agetes";0
"680";"Troides_criton";"Graphium_agetes";0
"681";"Troides_rhadamantus";"Graphium_agetes";0
"682";"Troides_riedeli";"Graphium_agetes";0
"683";"Troides_haliphron";"Graphium_agetes";0
"684";"Troides_staudingeri";"Graphium_agetes";0
"685";"Meandrusa_payeni";"Graphium_agetes";0,232357527988826
"686";"Papilio_clytia";"Graphium_agetes";0,284990798531049
"687";"Papilio_paradoxa";"Graphium_agetes";0,143931693422797
"688";"Papilio_agestor";"Graphium_agetes";0,261944053423149
"689";"Papilio_epycides";"Graphium_agetes";0,317821945005797
"690";"Papilio_laglaizei";"Graphium_agetes";NA
"691";"Papilio_troilus";"Graphium_agetes";0
"692";"Papilio_palamedes";"Graphium_agetes";0
"693";"Papilio_pilumnus";"Graphium_agetes";0
"694";"Papilio_multicaudata";"Graphium_agetes";0
"695";"Papilio_eurymedon";"Graphium_agetes";0
"696";"Papilio_rutulus";"Graphium_agetes";0
"697";"Papilio_glaucus";"Graphium_agetes";NA
"698";"Papilio_scamander";"Graphium_agetes";0
"699";"Papilio_garamas";"Graphium_agetes";0
"700";"Papilio_victorinus";"Graphium_agetes";NA
"701";"Papilio_homerus";"Graphium_agetes";0
"702";"Papilio_euterpinus";"Graphium_agetes";NA
"703";"Papilio_hyppason";"Graphium_agetes";NA
"704";"Papilio_andraemon";"Graphium_agetes";0
"705";"Papilio_paeon";"Graphium_agetes";0
"706";"Papilio_caiguanabus";"Graphium_agetes";0
"707";"Papilio_thoas";"Graphium_agetes";0
"708";"Papilio_homothoas";"Graphium_agetes";0
"709";"Papilio_cresphontes";"Graphium_agetes";0
"710";"Papilio_androgeus";"Graphium_agetes";0
"711";"Papilio_thersites";"Graphium_agetes";0
"712";"Papilio_aristodemus";"Graphium_agetes";0
"713";"Papilio_astyalus";"Graphium_agetes";0
"714";"Papilio_himeros";"Graphium_agetes";0
"715";"Papilio_torquatus";"Graphium_agetes";0
"716";"Papilio_hectorides";"Graphium_agetes";0
"717";"Papilio_oxynius";"Graphium_agetes";0
"718";"Papilio_pelaus";"Graphium_agetes";0
"719";"Papilio_isidorus";"Graphium_agetes";0
"720";"Papilio_anchisiades";"Graphium_agetes";0
"721";"Papilio_epenetus";"Graphium_agetes";NA
"722";"Papilio_erostratus";"Graphium_agetes";0
"723";"Papilio_pharnaces";"Graphium_agetes";NA
"724";"Papilio_alexanor";"Graphium_agetes";0
"725";"Papilio_anactus";"Graphium_agetes";0
"726";"Papilio_gigon";"Graphium_agetes";0
"727";"Papilio_noblei";"Graphium_agetes";NA
"728";"Papilio_demolion";"Graphium_agetes";NA
"729";"Papilio_delalandei";"Graphium_agetes";0
"730";"Papilio_lormieri";"Graphium_agetes";0
"731";"Papilio_rex";"Graphium_agetes";0
"732";"Papilio_phorcas";"Graphium_agetes";0
"733";"Papilio_meriones";"Graphium_agetes";NA
"734";"Papilio_dardanus";"Graphium_agetes";0
"735";"Papilio_xuthus";"Graphium_agetes";0,128462366739719
"736";"Papilio_indra";"Graphium_agetes";0
"737";"Papilio_polyxenes";"Graphium_agetes";0
"738";"Papilio_zelicaon";"Graphium_agetes";0
"739";"Papilio_hospiton";"Graphium_agetes";0
"740";"Papilio_machaon";"Graphium_agetes";0,0324232063169122
"741";"Papilio_hippocrates";"Graphium_agetes";NA
"742";"Papilio_nobilis";"Graphium_agetes";0
"743";"Papilio_epiphorbas";"Graphium_agetes";0
"744";"Papilio_nireus";"Graphium_agetes";0
"745";"Papilio_oribazus";"Graphium_agetes";0
"746";"Papilio_montrouzieri";"Graphium_agetes";0
"747";"Papilio_crino";"Graphium_agetes";0,0090731767350911
"748";"Papilio_blumei";"Graphium_agetes";0
"749";"Papilio_buddha";"Graphium_agetes";0
"750";"Papilio_palinurus";"Graphium_agetes";0,0896990979952697
"751";"Papilio_neumoegeni";"Graphium_agetes";0
"752";"Papilio_lorquinianus";"Graphium_agetes";0
"753";"Papilio_peranthus";"Graphium_agetes";0
"754";"Papilio_arcturus";"Graphium_agetes";0,302090834469032
"755";"Papilio_polyctor";"Graphium_agetes";0,297907705251083
"756";"Papilio_bianor";"Graphium_agetes";0,454575479996337
"757";"Papilio_morondavana";"Graphium_agetes";0
"758";"Papilio_grosesmithi";"Graphium_agetes";0
"759";"Papilio_demoleus";"Graphium_agetes";NA
"760";"Papilio_demodocus";"Graphium_agetes";0
"761";"Papilio_iswara";"Graphium_agetes";NA
"762";"Papilio_amynthor";"Graphium_agetes";0
"763";"Papilio_enganius";"Graphium_agetes";NA
"764";"Papilio_helenus";"Graphium_agetes";0,333295548696376
"765";"Papilio_tydeus";"Graphium_agetes";NA
"766";"Papilio_aegeus";"Graphium_agetes";0
"767";"Papilio_bridgei";"Graphium_agetes";0
"768";"Papilio_fuscus";"Graphium_agetes";NA
"769";"Papilio_hipponous";"Graphium_agetes";0,394620053628666
"770";"Papilio_ambrax";"Graphium_agetes";0
"771";"Papilio_polytes";"Graphium_agetes";NA
"772";"Papilio_nephelus";"Graphium_agetes";NA
"773";"Papilio_dravidarum";"Graphium_agetes";0
"774";"Papilio_castor";"Graphium_agetes";0,392094369760721
"775";"Papilio_mahadeva";"Graphium_agetes";NA
"776";"Papilio_macilentus";"Graphium_agetes";0
"777";"Papilio_demetrius";"Graphium_agetes";0
"778";"Papilio_protenor";"Graphium_agetes";0,411126942681233
"779";"Papilio_bootes";"Graphium_agetes";0,108852720676559
"780";"Papilio_deiphobus";"Graphium_agetes";0
"781";"Papilio_rumanzovia";"Graphium_agetes";NA
"782";"Papilio_memnon";"Graphium_agetes";NA
"783";"Papilio_polymnestor";"Graphium_agetes";0,036565324353228
"784";"Archon_apollinus";"Graphium_agetes";0
"785";"Zerynthia_polyxena";"Graphium_agetes";NA
"786";"Zerynthia_rumina";"Graphium_agetes";0
"787";"Hypermnestra_helios";"Graphium_agetes";0
"788";"Parnassius_apollo";"Graphium_agetes";0
"789";"Parnassius_mnemosyne";"Graphium_agetes";0
"790";"Parnassius_staudingeri";"Graphium_agetes";NA
"791";"Parnassius_cardinal";"Graphium_agetes";NA
"792";"Mimoides_euryleon";"Graphium_agetes";0
"793";"Graphium_delessertii";"Graphium_agetes";0,0759236764687917
"794";"Losaria_coon";"Graphium_agetes";0,267064395837054
"795";"Losaria_neptunus";"Graphium_agetes";0,0504615908494711
"796";"Byasa_impediens";"Graphium_agetes";0,0920436344019852
"797";"Byasa_plutonius";"Graphium_agetes";0,175909538516332
"798";"Byasa_mencius";"Graphium_agetes";NA
"799";"Byasa_alcinous";"Graphium_agetes";0,186376903839182
"800";"Byasa_dasarada";"Graphium_agetes";0,404870691619129
"801";"Papilio_ulysses";"Graphium_agetes";0
"802";"Papilio_paris";"Graphium_agetes";0,457332025362847
"803";"Papilio_dehaanii";"Graphium_agetes";0
"804";"Papilio_gambrisius";"Graphium_agetes";NA
"805";"Baronia_brevicornis";"Graphium_macleayanus";NA
"806";"Archon_apollinaris";"Graphium_macleayanus";NA
"807";"Graphium_agetes";"Graphium_macleayanus";NA
"808";"Graphium_macleayanus";"Graphium_macleayanus";NA
"809";"Graphium_meyeri";"Graphium_macleayanus";NA
"810";"Luehdorfia_chinensis";"Graphium_macleayanus";NA
"811";"Bhutanitis_thaidina";"Graphium_macleayanus";NA
"812";"Allancastria_deyrollei";"Graphium_macleayanus";NA
"813";"Allancastria_cretica";"Graphium_macleayanus";NA
"814";"Allancastria_cerisyi";"Graphium_macleayanus";NA
"815";"Parnassius_apollonius";"Graphium_macleayanus";NA
"816";"Luehdorfia_japonica";"Graphium_macleayanus";NA
"817";"Parnassius_tianschanicus";"Graphium_macleayanus";NA
"818";"Luehdorfia_puziloi";"Graphium_macleayanus";NA
"819";"Mimoides_lysithous";"Graphium_macleayanus";NA
"820";"Parnassius_actius";"Graphium_macleayanus";NA
"821";"Parnassius_epaphus";"Graphium_macleayanus";NA
"822";"Parnassius_autocrator";"Graphium_macleayanus";NA
"823";"Parnassius_sacerdos";"Graphium_macleayanus";NA
"824";"Parnassius_bremeri";"Graphium_macleayanus";NA
"825";"Parnassius_charltonius";"Graphium_macleayanus";NA
"826";"Parnassius_simo";"Graphium_macleayanus";NA
"827";"Parnassius_simonius";"Graphium_macleayanus";NA
"828";"Parnassius_orleans";"Graphium_macleayanus";NA
"829";"Parnassius_clodius";"Graphium_macleayanus";NA
"830";"Parnassius_delphius";"Graphium_macleayanus";NA
"831";"Parnassius_eversmanni";"Graphium_macleayanus";NA
"832";"Parnassius_glacialis";"Graphium_macleayanus";NA
"833";"Parnassius_honrathi";"Graphium_macleayanus";NA
"834";"Parnassius_ariadne";"Graphium_macleayanus";NA
"835";"Parnassius_hardwickii";"Graphium_macleayanus";NA
"836";"Parnassius_acco";"Graphium_macleayanus";NA
"837";"Parnassius_szechenyii";"Graphium_macleayanus";NA
"838";"Parnassius_jacquemontii";"Graphium_macleayanus";NA
"839";"Parnassius_augustus";"Graphium_macleayanus";NA
"840";"Parnassius_imperator";"Graphium_macleayanus";NA
"841";"Parnassius_inopinatus";"Graphium_macleayanus";NA
"842";"Parnassius_nomion";"Graphium_macleayanus";NA
"843";"Parnassius_nordmanni";"Graphium_macleayanus";NA
"844";"Parnassius_phoebus";"Graphium_macleayanus";NA
"845";"Parnassius_maximinus";"Graphium_macleayanus";NA
"846";"Iphiclides_feisthamelii";"Graphium_macleayanus";NA
"847";"Iphiclides_podalirius";"Graphium_macleayanus";NA
"848";"Lamproptera_curius";"Graphium_macleayanus";NA
"849";"Lamproptera_meges";"Graphium_macleayanus";NA
"850";"Protographium_philolaus";"Graphium_macleayanus";NA
"851";"Protographium_epidaus";"Graphium_macleayanus";NA
"852";"Protographium_marcellus";"Graphium_macleayanus";NA
"853";"Mimoides_lysithous";"Graphium_macleayanus";NA
"854";"Parnassius_smintheus";"Graphium_macleayanus";NA
"855";"Parnassius_stubbendorfii";"Graphium_macleayanus";NA
"856";"Protesilaus_telesilaus";"Graphium_macleayanus";NA
"857";"Protesilaus_molops";"Graphium_macleayanus";NA
"858";"Protesilaus_protesilaus";"Graphium_macleayanus";NA
"859";"Parnassius_tenedius";"Graphium_macleayanus";NA
"860";"Graphium_nomius";"Graphium_macleayanus";NA
"861";"Graphium_adamastor";"Graphium_macleayanus";NA
"862";"Graphium_angolanus";"Graphium_macleayanus";NA
"863";"Graphium_ridleyanus";"Graphium_macleayanus";NA
"864";"Graphium_tynderaeus";"Graphium_macleayanus";NA
"865";"Graphium_latreillianus";"Graphium_macleayanus";NA
"866";"Graphium_leonidas";"Graphium_macleayanus";NA
"867";"Graphium_xenocles";"Graphium_macleayanus";NA
"868";"Graphium_antiphates";"Graphium_macleayanus";NA
"869";"Protographium_asius";"Graphium_macleayanus";NA
"870";"Graphium_arycles";"Graphium_macleayanus";NA
"871";"Graphium_evemon";"Graphium_macleayanus";NA
"872";"Protographium_leosthenes";"Graphium_macleayanus";NA
"873";"Graphium_doson";"Graphium_macleayanus";NA
"874";"Graphium_eurous";"Graphium_macleayanus";NA
"875";"Graphium_weiskei";"Graphium_macleayanus";NA
"876";"Sericinus_montela";"Graphium_macleayanus";NA
"877";"Graphium_wallacei";"Graphium_macleayanus";NA
"878";"Graphium_agamemnon";"Graphium_macleayanus";NA
"879";"Graphium_macfarlanei";"Graphium_macleayanus";NA
"880";"Graphium_codrus";"Graphium_macleayanus";NA
"881";"Graphium_cloanthus";"Graphium_macleayanus";NA
"882";"Graphium_milon";"Graphium_macleayanus";NA
"883";"Graphium_sarpedon";"Graphium_macleayanus";NA
"884";"Teinopalpus_imperialis";"Graphium_macleayanus";NA
"885";"Battus_philenor";"Graphium_macleayanus";NA
"886";"Battus_polydamas";"Graphium_macleayanus";NA
"887";"Battus_polystictus";"Graphium_macleayanus";NA
"888";"Battus_belus";"Graphium_macleayanus";NA
